RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE,u_uid,r_rid
4675,33266,117961,118300,123719,117905,240983,290919,117908,250,10
36281,26321,117961,118225,118320,118321,117906,290919,118322,583,5834
73756,8699,117961,118343,118660,118924,166636,118667,118926,1347,99
38481,73591,121518,121519,117895,118194,118195,117887,118196,8151,3067
40753,57580,119596,119597,125440,119192,130411,119184,119194,4508,5073
15730,744,117961,118300,120722,117905,117906,290919,117908,5339,6021
109735,810,117961,118300,121977,117905,117906,290919,117908,8152,6022
6449,3136,117961,118343,118856,118451,130134,118453,118454,1685,1285
16464,25,117961,117962,122224,118321,117906,290919,118322,4708,3862
75834,72039,91261,118026,118706,118451,126309,118453,118454,6497,143
27401,20183,117961,118225,120054,119587,176103,118704,119589,5341,1073
44874,14758,117961,118225,120054,118702,122081,118704,118705,5874,462
77432,55556,117961,118052,118979,118318,268659,118205,118319,3326,4159
80482,61016,119596,119597,119703,118912,174408,118424,118914,2784,6024
28149,56199,117961,118052,118706,117905,117906,290919,117908,4225,56
23568,16838,117961,118413,120370,120690,136365,290919,120692,2193,4234
37011,32457,117961,118327,118320,118641,123881,118643,118644,2384,6025
42313,6225,117961,118343,118437,117905,117906,290919,117908,3405,1340
34802,2803,117961,117962,126930,119587,145659,118704,119589,822,6026
80484,4993,117961,118300,118979,118912,309291,118424,118914,337,5752
4675,7648,117961,118300,119195,117905,117906,290919,117908,6605,10
41642,4084,117961,118052,118992,118321,240983,290919,118322,790,1933
76465,2710,118290,118291,120823,118396,269406,118398,118399,641,2216
3826,71215,117961,118386,118404,118784,118785,290919,118786,1656,2527
80208,18040,117961,118300,118783,118321,117906,290919,118322,2899,1240
40531,23125,118752,119070,119136,119137,181720,118474,119139,8000,836
78578,20818,119062,119063,124211,118321,117906,290919,118322,1678,6027
77500,7424,5110,117954,122672,133111,306530,118870,133113,6359,2303
33642,15436,118216,118217,117941,117879,117886,19721,117880,4739,54
14354,50488,118079,118080,117878,117879,118177,19721,117880,2831,34
78970,1911,119134,119135,118042,120097,174445,270488,120099,8154,3562
1020,7629,117961,118052,120383,117905,117906,290919,117908,2424,22
78175,1140,117961,117962,118352,117905,240983,290919,117908,4837,2029
43283,50728,117961,118327,123631,118502,157266,118504,118505,5983,6028
42388,23338,117961,118052,118867,122129,270992,121916,122131,468,2252
74795,33,117961,118413,119968,117905,117906,290919,117908,3782,6029
40327,7807,117961,118327,118518,118207,190710,270488,118209,1110,6030
3853,795,117961,118225,120551,118784,117906,290919,118786,3515,75
80901,85475,117961,118300,120410,117905,117906,290919,117908,4500,4771
79922,4698,117961,117962,118352,118321,117906,290919,118322,5077,6031
37732,46571,117922,117923,123279,179731,124689,117887,117973,8155,566
28621,2407,117961,118446,120317,118321,117906,290919,118322,1418,6032
73756,798,118752,119070,119121,280788,280788,292795,119082,1774,99
16232,5741,117961,118446,16232,118784,139332,290919,118786,8156,1457
23921,77404,120268,120269,120270,118370,224384,118372,118373,8157,28
27207,56137,117961,118327,118862,118396,269406,118398,118399,377,5845
19312,20597,118095,118096,118008,117879,117897,19721,117880,8158,1410
312046,49655,117961,118446,122550,117905,117906,290919,117908,5833,3311
3719,3766,117961,118300,118360,118636,310589,118638,118639,8159,2162
1020,52127,118212,118213,120356,123045,277693,120518,123047,830,22
80186,6699,117961,118343,119993,118321,240983,290919,118322,3823,4192
6712,7510,117961,118446,118684,118784,118785,290919,118786,4012,781
75179,8204,117961,118052,118867,118054,305057,117887,118055,671,2236
41297,7539,117961,118343,119987,118321,117906,290919,118322,416,5794
27356,27214,117961,118386,118733,118685,279443,308574,118687,3562,540
43750,86299,117961,118327,120383,118321,117906,290919,118322,4057,4854
28877,4413,117961,118343,118833,117905,290878,290919,117908,3281,6033
19484,58466,118602,118603,118008,118568,118568,19721,118570,6622,14
27723,33,117961,118413,119968,118784,117906,290919,118786,1171,3947
60782,118151,118079,118080,117878,117879,120319,19721,117880,3053,2959
30932,1222,117961,118327,120171,120647,256168,118398,120649,1249,1440
38206,7490,118349,118350,122672,130857,125539,308574,130858,4639,1916
26437,69566,117893,117894,117895,117896,117897,117887,117898,6405,329
75078,71391,117961,118386,118522,118259,182361,290919,118261,8160,81
28626,8121,91261,118026,118746,117905,117906,290919,117908,2278,6034
80195,13419,117961,118300,120059,120313,127733,118424,120315,2096,563
8708,118906,117951,118907,117878,119077,117886,118372,119079,8161,4761
32270,3770,117961,118343,118395,118890,125128,118398,118892,2006,41
16768,6879,117902,118041,119238,119093,119239,119095,119096,3738,2965
24016,55670,117902,118041,117945,280788,280788,292795,119082,2804,785
14897,4571,117961,118225,119924,118685,279443,308574,118687,519,3948
36348,7133,117961,118327,118320,118321,118448,290919,118322,4100,5202
16191,6220,117961,118327,121645,122269,122270,118643,122271,1041,1253
25231,21837,117961,118327,118507,118890,138290,118398,118892,6185,126
29100,7076,117961,118225,120041,119093,254399,119095,119096,3510,1548
971,4308,117961,118343,118833,118834,309123,118424,118836,4242,264
33054,5652,117961,118300,28618,118321,117906,290919,118322,5290,452
75834,918,117961,118300,118458,118980,187517,118295,118982,2269,143
972,3113,117961,118343,119598,119433,127160,118424,119435,1538,1000
278393,5021,117961,118300,118458,118293,118302,118295,118296,3257,76
27348,17262,119596,119597,119598,135809,311834,118331,135811,2556,761
41370,7370,117961,118413,118481,127782,230830,290919,127783,4074,6035
25993,29134,117961,118300,121977,117905,117906,290919,117908,6120,6
29095,14650,118219,118220,117920,117899,117899,19721,117900,8162,3274
20279,24709,117916,118011,117941,117885,117913,117887,117888,8073,45
15064,2017,117961,118327,121645,118054,159996,117887,118055,497,254
4675,7212,117961,118343,124725,140847,140848,118363,140849,8163,10
26313,4928,117961,118300,123055,120006,128578,118424,120008,6927,1172
74106,28890,117961,118327,118529,122060,224977,290919,122062,4017,3075
22662,124899,117961,118327,120171,120647,249497,118398,120649,1849,982
5893,1958,118550,118551,118378,179731,122554,117887,117973,1197,704
278393,49453,117961,118343,118660,118912,309291,118424,118914,297,76
38482,61176,118582,120216,117895,117896,117913,117887,117898,8164,291
18072,1383,121005,121006,118575,122129,164523,121916,122131,1241,230
92042,17788,117961,118446,119961,132671,118260,290919,132673,1254,6036
25890,3281,117961,118225,119238,122849,120324,119095,122850,404,2006
20364,5021,117961,118300,118458,118293,118302,118295,118296,3257,83
80669,30533,91261,118026,119507,123648,123107,120518,123650,272,1016
73756,15459,118169,118170,118179,117946,194400,292795,117948,3347,99
37737,85445,118079,118080,117878,117885,118177,117887,117888,2175,2288
33054,4012,117961,118300,118597,118054,118054,117887,118055,6992,452
20349,2104,117961,118300,118066,118636,130218,118638,118639,1455,123
39332,4500,117961,118052,118881,118321,117906,290919,118322,2607,732
79006,8204,117961,118052,118867,118054,305057,117887,118055,671,1789
43364,51083,119691,119692,118635,159787,287351,119695,159789,8165,6037
80628,15399,117932,117933,117878,120647,305057,118398,120649,8166,6038
20274,23269,117961,118300,119019,120812,311057,118638,120814,8167,5947
99947,7212,117961,118300,124725,118784,117906,290919,118786,290,5594
20281,79474,117916,118150,117920,120132,154083,120134,120135,8168,1241
5173,16621,117961,118386,121961,118523,310608,118331,118525,5751,357
45540,19760,117961,117962,118352,118321,117906,290919,118322,371,6039
38725,56680,118079,118080,117878,117879,118177,19721,117880,5929,382
37951,72396,118000,118001,117878,179731,150184,117887,117973,8169,925
28149,69326,91261,118026,123656,118321,117906,290919,118322,2126,56
41943,25293,117961,118386,123072,128764,130802,118612,128765,6303,869
20299,58476,117929,117930,117920,117879,117886,19721,117880,6308,807
33642,26229,117916,118011,117941,118568,281735,19721,118570,8170,54
5342,51375,118212,118213,118684,119065,215972,118667,119067,1883,2334
31369,3748,117961,118300,120059,125010,146585,118424,125012,6498,999
23395,4698,117961,117962,118352,118321,117906,290919,118322,5077,4369
43876,50222,118079,118080,117878,117879,117913,19721,117880,7299,205
33194,17713,117961,118225,122273,117905,117906,290919,117908,5026,1816
13878,4299,117876,117877,117878,117879,117879,19721,117880,5031,36
41228,6232,117961,118343,118437,120516,185973,120518,120519,4418,6040
78563,4865,117961,118343,121710,118422,300136,118424,118425,1804,1213
6215,6216,117961,118327,118328,124886,306399,118643,124888,6616,3584
18072,55146,118752,119070,118754,119885,118806,118474,119887,3561,230
43952,57715,117961,118446,118701,118702,129679,118704,118705,270,1778
79325,17733,117961,118300,119984,118396,269406,118398,118399,7940,1118
33146,4945,117961,118300,118360,118129,122064,118131,118132,4959,273
34950,54303,117961,118327,118492,119949,125738,290919,119951,3409,271
27082,2270,117961,118413,120584,120773,118959,118960,120774,1779,259
34582,14889,117961,118300,118437,118321,117906,290919,118322,729,1170
25993,74866,118212,118213,118437,118636,311482,118638,118639,8171,6
78972,17561,91261,118026,118202,118278,118260,290919,118279,992,544
15710,994,117961,118300,120312,120516,123107,120518,120519,2142,579
78591,51121,117893,117894,117945,280788,155276,292795,119082,8173,769
69390,3270,117961,118225,119781,120097,123784,270488,120099,2908,2185
6977,60792,117961,118327,121694,118536,147608,308574,118539,8047,39
45610,14136,118006,118007,118008,117899,117897,19721,117900,5032,1848
18072,58881,118256,118257,117945,280788,280788,292795,119082,8174,230
79092,33664,118090,118091,117941,118568,131694,19721,118570,8131,156
35792,53150,117902,117903,128935,118863,142453,118398,118865,2467,707
83810,3097,117961,118300,120312,118792,222652,118424,118794,5350,6041
79285,7460,117961,118300,118783,118784,147114,290919,118786,3046,399
42654,6735,117961,117969,6725,120527,275449,6725,120529,7445,2240
45904,55934,118006,118007,117878,179731,125598,117887,117973,8175,709
40587,1614,117961,118327,118507,129909,185973,118453,129911,1579,6044
917,66791,117916,118011,117884,117879,117886,19721,117880,8176,239
40069,52105,118595,118596,81476,118422,149098,118424,118425,908,636
40145,19271,117961,118225,119924,118784,117906,290919,118786,615,6045
33326,3949,117961,117962,118352,118685,237731,308574,118687,3789,5295
42481,15384,124034,124035,117945,280788,126042,292795,119082,1771,3287
1028,6071,117961,118413,122007,117905,117906,290919,117908,5189,2529
80509,4909,117961,118300,118458,119433,133686,118424,119435,8177,6046
18072,15644,118752,118753,117945,118805,118806,118474,118807,7196,230
256,35827,118216,118587,118846,179731,147792,117887,117973,8178,296
1020,16225,117961,117962,122059,117905,117906,290919,117908,8003,22
79411,87910,91261,118026,119279,118451,126309,118453,118454,2605,6047
78184,815,117961,118300,123719,117905,117906,290919,117908,31,2871
32634,1325,117961,117962,118910,117905,240983,290919,117908,2833,1903
42668,7525,117961,118225,120551,118784,147114,290919,118786,635,3743
74462,5432,117961,118327,118391,118321,117906,290919,118322,920,3001
18913,27508,117929,117940,117941,118568,166520,19721,118570,8179,164
25304,18213,117961,118386,125016,118451,126309,118453,118454,894,3188
42189,5412,117961,118327,118391,118685,279443,308574,118687,1569,2500
29260,51007,117961,118413,120526,118321,117906,290919,118322,4537,5630
59086,3697,117961,118327,118933,118747,130134,118453,118749,1314,2983
6977,5730,117961,118446,125872,124305,120579,118762,124307,5452,39
42914,69071,117916,118011,117920,118568,300163,19721,118570,2104,3971
39322,16974,117961,118300,119181,118321,118448,290919,118322,1906,986
28294,18680,91261,118026,118202,117905,117906,290919,117908,1867,245
25812,2104,117961,118300,118066,118636,130218,118638,118639,1455,1141
25993,16855,117961,118225,120041,122849,120324,119095,122850,2137,6
37972,52356,117902,117903,119824,117905,117906,290919,117908,5301,6048
43533,54986,117935,117936,117878,117879,117879,19721,117880,3339,6049
18277,16922,117961,117962,118501,118321,118448,290919,118322,6195,4310
45904,21951,118006,118007,117941,117879,117897,19721,117880,8180,709
80174,5409,117961,118343,119993,118321,117906,290919,118322,1049,755
79092,7807,117961,118327,118518,118207,190710,270488,118209,1110,156
15022,6222,117961,118052,122938,117905,117906,290919,117908,4210,805
20897,17640,117961,118052,118706,118318,120689,118205,118319,226,383
45089,16566,117961,118327,120559,120618,304465,118643,120619,807,283
45773,1450,117961,118300,118437,119962,168365,118205,119964,4572,4971
36905,56770,117918,117919,117884,117879,117886,19721,117880,8181,6051
27401,14758,117961,118225,120054,118702,122081,118704,118705,5874,1073
16162,6225,117961,118343,120722,118784,117906,290919,118786,255,1495
25623,15398,118169,118170,118575,130479,139169,119784,130481,499,6053
79000,13080,118219,118220,118810,118811,128802,19793,118813,8182,1215
35929,2109,117876,117877,120694,124886,205741,118643,124888,2999,3746
77509,3878,117961,118327,119830,122551,117906,118762,122552,2643,5673
75078,257604,117961,118386,119214,118784,121873,290919,118786,8183,81
5358,5369,117961,118413,122007,118321,118448,290919,118322,8111,4408
73756,14758,117961,118225,120054,118702,157677,118704,118705,8184,99
38722,13787,117961,117969,118970,120647,269024,118398,120649,8185,702
44306,7265,117961,118343,119598,118321,240983,290919,118322,1486,6054
61234,3889,117961,118386,121883,117905,117906,290919,117908,343,2593
44812,7610,117961,118327,120383,118321,117906,290919,118322,5193,140
278393,25293,117961,118386,123072,121414,130802,118704,121416,357,76
13878,12759,117980,117981,117941,117879,117886,19721,117880,8186,36
278393,4088,117961,118300,118458,118728,223125,118295,118730,67,76
39331,83351,117961,118386,119954,118318,119955,118205,118319,4111,528
79299,15491,117961,118343,119796,118702,303450,118704,118705,8187,244
20270,13845,117961,117962,118791,119928,310608,118331,119929,2361,1543
77178,60792,117961,118327,121694,118536,301475,308574,118539,6299,252
27755,4299,117876,117877,117878,117879,117879,19721,117880,5031,1106
26431,3748,117961,118300,120059,118636,133779,118638,118639,2979,1407
73452,160736,119301,119302,119303,118641,306399,118643,118644,2703,6056
6977,4642,117961,118225,120551,118321,240983,290919,118322,1861,39
4675,4519,117961,118300,118783,117905,240983,290919,117908,6261,10
