PERSON_BUSINESS_TITLE,PERSON_BUSINESS_TITLE_DETAIL,PERSON_COMPANY,PERSON_DEPTNAME,PERSON_ID,PERSON_JOB_CODE,PERSON_JOB_FAMILY,PERSON_MGR_ID,PERSON_ROLLUP_1,PERSON_ROLLUP_2,PERSON_ROLLUP_3,RESOURCE_ID,u_uid,r_rid
36101,34665,34913,35228,46321,33431,33291,52107,33283,33284,33285,7489,18312,7
33518,8,33388,33775,71406,9,33430,41620,33283,34432,33285,9204,18315,44
49555,8,33290,35228,78059,33289,33291,54432,33283,33300,33285,9001,18316,2
65003,8,33290,35228,51832,33431,33423,36346,33283,33323,33285,9667,18317,4
33708,8,33290,33302,54607,9,33604,33959,33416,33340,33418,7489,18318,7
33947,8,33290,35625,40065,9,33430,55593,33316,34024,33317,7489,18319,7
37877,8,34474,34472,63955,33345,34851,34362,33299,34471,33301,9667,18320,4
52122,34383,33290,34381,67908,33431,33291,41444,33283,35795,33285,7489,18321,7
66268,8,33455,36487,53069,33289,11,35550,2,3,4,9328,18322,605
37592,8,33408,33366,50991,33309,33370,40770,2,33365,4,9667,18326,4
33518,8,33290,34102,68848,33431,33430,41611,33299,33601,33301,2303,18328,19
77658,8,33290,37014,43442,9,33604,51197,33316,34024,33317,7489,18329,7
59573,8,33290,37014,47166,33431,33430,39189,33316,34024,33317,9667,18330,4
33691,8,33290,34483,58779,33431,33430,35788,33316,34024,33317,9001,18331,2
77667,8,33290,33360,52412,33431,33423,37252,33357,33358,33359,9001,18337,2
45023,33288,33290,33775,54505,9,33291,35409,33283,33323,33285,9001,18340,2
33518,8,34474,34752,68062,9,33430,1,33299,34471,33301,9001,18341,2
33518,8,33844,35454,59682,33431,33430,48548,33426,33621,33428,9813,18342,37
73504,35798,33290,43849,75836,33431,33430,46032,33299,34471,33301,9001,18344,2
33691,8,33290,34752,68781,33431,33430,36149,33316,33790,33317,9001,18346,2
51436,8,33617,34480,40710,33345,33362,37339,33416,35971,33418,2303,18347,19
59573,8,33290,33769,63484,33289,38385,47741,33426,33300,4,9001,18349,2
33677,8,33290,33676,39664,33431,33291,42804,33426,33927,33428,9001,18350,2
50039,8,33290,34662,66094,33289,33291,55518,33283,36494,33285,9001,18351,2
44032,8,33844,35374,49091,33309,33678,37215,33426,33675,33428,9667,18354,4
74437,8,33290,33497,43387,33431,34242,59234,33283,33885,33285,9001,18358,2
56509,8,33408,34662,75921,33431,33291,38663,33283,33300,33285,7489,18360,7
50039,8,33290,34102,42359,9,33430,40578,33299,34397,33301,9667,18361,4
55633,8,33290,35571,53770,33431,34851,43563,33283,36494,33285,9001,18362,2
33336,8,33313,33273,50538,33275,11,40686,2,3,4,9771,18363,14
40254,33777,33290,35228,51460,33431,33291,37226,33283,33584,33285,9001,18365,2
56040,44858,33290,36151,52595,33431,33291,36149,33283,36150,33285,9001,18366,2
68241,8,33290,43529,58391,33289,33291,47221,33283,33300,33285,7489,18368,7
42480,36570,33290,34662,41699,34576,34851,37960,33283,36494,33285,7489,18370,7
33691,8,33313,43849,44971,33431,34851,45509,33299,34471,33301,9001,18378,2
59766,33288,33369,33775,59320,33431,33291,65869,33283,33284,33285,9001,18379,2
41549,8,33290,34673,44446,33345,33430,34705,33316,34024,33317,9667,18381,4
64670,8,33904,33769,48431,33431,33657,72979,2,33300,4,7489,18383,7
45793,35227,33904,33798,55333,33431,33291,42775,33416,33529,33418,9811,18384,10
77960,8,33455,48567,51661,33289,33628,51280,2,37824,33502,3173,18385,584
33677,8,33290,34041,43249,33289,33678,35142,33316,33385,33317,9771,18386,14
36431,8,33290,34347,75724,33345,33526,39666,33521,34861,33523,9795,18388,153
70515,8,33290,34472,44716,33326,33461,38114,33299,34471,33301,9001,18390,2
39507,8,33844,36556,44092,33431,33930,42496,33426,33927,33428,9821,18391,5
65074,33288,33290,37386,64659,33345,37073,49058,33426,33675,33428,7489,18392,7
33489,8,33313,33279,42416,33275,11,37215,2,3,4,9771,18394,14
50075,8,33290,33517,61841,33431,33430,35925,33357,33621,33359,9001,18396,2
33489,8,33313,33307,67384,33275,11,34877,2,3,4,9771,18397,14
50064,8,33290,54321,68098,33431,33430,57150,33339,34471,33285,7489,18398,7
43061,33538,33422,35132,70218,33326,34577,41077,33283,34432,33285,9001,18401,2
39352,45511,33290,33302,72682,33431,33604,58249,33283,33666,33359,7489,18402,7
34111,8,33290,34752,72673,33431,33430,54499,33299,34471,33301,7489,18403,7
56207,8,33290,33731,78009,33431,33423,61115,33283,33853,33285,9667,18404,4
54433,8,34474,35551,52121,33345,33595,53239,33339,33358,33341,7489,18405,7
36240,8,38785,38624,67597,33345,34851,36502,33283,34572,33285,7489,18406,7
33336,8,33313,33438,64067,33275,11,33816,2,3,4,9771,18407,14
59424,8,33290,36151,40441,33431,33291,43370,33283,33885,33285,7489,18409,7
74373,8,33904,34611,74272,33431,33423,70634,2,33927,4,9001,18411,2
72455,8,33290,34662,62890,33289,35134,39050,33283,33300,33285,9001,18415,2
36521,44965,33369,40011,61890,33431,33291,35140,33283,36494,33285,9001,18418,2
51436,8,34913,35516,59682,33431,33423,49318,33416,33529,33418,9667,18419,4
33464,8,33904,33769,76250,33289,33423,54071,2,33300,4,9001,18420,2
35781,55976,33290,33350,61458,33431,33291,34248,33283,33885,33285,9001,18422,2
46399,8,33290,36137,58604,33289,33291,41325,33283,33300,33285,9001,18423,2
33947,8,33290,34673,43442,33431,33430,45930,33316,34024,33317,9667,18425,4
33677,8,33290,33676,50365,33289,33678,37294,33426,33675,33428,9667,18426,4
33336,8,33313,33307,44443,33275,11,35058,2,3,4,9771,18427,14
74762,33538,33290,33775,70105,33431,33291,46329,33283,33284,33285,9001,18428,2
44620,8,33290,54321,38603,33431,33291,45239,33283,36963,33285,7489,18429,7
48351,8,33290,35027,36567,33326,33270,35861,33347,33265,33418,484,18437,285
52258,8,33290,35835,69318,33289,33678,33786,33316,33385,33317,9667,18438,4
67403,8,33904,39855,67597,33431,34851,35065,2,34181,4,9001,18442,2
55754,8,33290,33477,42623,33431,33430,44494,33416,33476,33418,7489,18443,7
33518,8,33290,33386,38659,33289,33430,33926,33316,33385,33317,7654,18445,29
42917,8,33290,34662,53782,33431,33291,48623,33283,33284,33285,7489,18446,7
61373,8,33290,33302,75336,9,33604,42957,33416,33666,33285,9001,18447,2
65003,8,33290,40737,64626,33431,33291,67917,33283,33323,33285,9001,18448,2
33799,8,44798,41870,41508,33345,33423,37556,33339,44855,33341,9001,18449,2
36521,44965,33290,39341,47244,9,33291,52826,33283,36494,33285,9001,18450,2
33622,8,33290,33302,40694,33431,33430,34357,33357,42620,33359,7489,18454,7
65514,8,33290,33302,45967,9,33423,36852,33357,36963,33359,9001,18456,2
33478,8,33290,34328,73658,33431,33430,35352,33316,34024,33317,7489,18459,7
67570,8,33290,33477,53656,33431,33604,40444,33316,34471,33301,7489,18463,7
39352,8,33408,33590,63015,9,33291,45747,33283,33300,33285,9001,18465,2
36255,8,33290,36151,42133,33431,33430,47380,33316,34024,33317,7489,18467,7
39580,8,33313,50461,53982,33326,11,44551,2,3,4,9556,18468,743
34004,8,33313,38624,69914,33431,34851,37339,33283,33584,33285,9001,18469,2
70346,8,33290,33822,72913,9,600,44701,2,3,4,2461,18473,1139
40456,8,33290,34472,46141,33431,33430,40444,33299,34471,33301,7489,18474,7
33518,8,33752,34102,57350,9,33604,39227,33299,34471,33428,9667,18475,4
40049,8,33290,37014,57511,33431,33430,42661,33316,34432,33317,7489,18479,7
58307,8,34210,42721,43707,33289,33291,40313,33283,33300,33285,7489,18481,7
33677,8,33290,33676,58726,33289,33678,33786,33426,33675,33428,9667,18482,4
33336,8,33313,33438,33480,33275,11,33640,2,3,4,9771,18485,14
41383,8,33290,35516,43746,33431,33291,34729,33283,36700,33285,7489,18487,7
33336,8,33313,33279,70824,33275,11,35065,2,3,4,9771,18488,14
36853,8,33290,39443,44892,33289,34435,50289,33283,33300,33285,9001,18489,2
74544,8,33904,35336,74761,33431,33461,35361,33426,33853,33428,9001,18492,2
33622,8,33290,33302,62143,33431,33604,37072,33283,36927,33523,9001,18493,2
77667,8,33290,34131,62965,33431,33430,43483,33316,40171,33317,9001,18495,2
55903,8,33313,39855,62391,33431,34851,49318,33283,36494,33285,9667,18497,4
33947,8,33290,37014,63765,9,33430,46240,33316,34024,33317,9667,18498,4
72938,8,33290,39855,58971,33431,53379,48243,33357,33625,33285,7489,18499,7
33489,8,33313,33438,71106,33275,11,34294,2,3,4,9771,18500,14
55829,8,33290,34662,49586,33289,33291,42734,33283,33300,33285,9001,18501,2
68410,45511,33290,33302,62811,9,33430,35689,33357,34566,33359,7489,18502,7
67429,36570,38785,34662,62826,33345,34577,38782,33283,34572,33285,9001,18504,2
33518,8,33290,51112,65747,33289,33430,36234,33426,33323,33428,9813,18507,37
33518,8,33290,33302,66331,9,33430,33444,33299,34471,33301,2303,18510,19
50075,36228,34210,33798,69784,33431,33423,44551,33416,33529,33418,7489,18512,7
64957,8,33313,33307,67280,33275,11,45765,2,3,4,9771,18513,14
49966,8,33290,36119,50560,9,33930,48514,33416,33730,33523,9049,18514,455
56683,8,33290,37014,70594,33289,33430,34263,33316,34024,33317,7489,18515,7
37080,8,33290,39855,63429,33431,34851,75330,33283,36494,33285,9001,18517,2
49443,8,33904,34611,55716,33431,33423,41325,2,33584,4,7489,18518,7
37335,8,33290,40855,74473,34576,11,37392,33521,33365,33523,9001,18519,2
33799,8,33290,34472,45645,33431,33423,39552,33299,34471,33301,9001,18520,2
61858,8,33290,33690,67973,33289,33712,34355,2,33365,4,9622,18521,1102
74628,8,34474,34910,77239,33431,33461,35352,33416,34471,33301,7489,18524,7
76218,8,33290,33302,58725,33431,33604,49032,33426,33529,33418,9667,18525,4
51436,36172,33290,35112,67872,33431,33362,36354,33416,33529,33418,9001,18526,2
65692,8,33844,35625,45868,33345,33678,33913,2,33265,33317,6898,18529,1726
60450,8,34474,33477,45900,33345,33362,67632,33299,34397,33301,7489,18530,7
70927,8,33276,33273,57737,33345,34851,33734,2,33768,4,9001,18531,2
73013,8,33904,37863,53109,33326,33423,38997,33339,33895,33341,9001,18532,2
33518,8,33290,33812,66279,33289,33430,37666,33299,35215,33301,9723,18533,27
61108,8,33296,53485,36567,33345,33450,34152,2,3,4,10551,18536,1242
33622,8,33290,34597,67315,9,45134,34672,33299,36430,33301,9001,18538,2
67926,8,33290,33775,42451,33431,33291,42496,33283,33885,33285,7489,18540,7
33677,8,33290,33676,69632,33289,33678,33674,33426,33675,33428,9667,13492,4
33518,33584,33388,33775,50240,33326,33430,41620,33283,34432,33285,9333,18543,51
56040,8,33290,45499,77659,33431,33430,42390,33339,34397,33301,9001,18546,2
34246,8,33313,33438,60694,33275,11,44738,2,3,4,9771,18549,14
59982,8,33290,37014,63054,9,33430,59977,33426,34411,33428,7489,18550,7
53740,8,33290,33573,65567,9,33370,42957,33521,67188,34048,6238,18551,1727
47784,8,33976,38008,52276,33431,33291,44059,33283,35227,33285,7489,18553,7
33677,8,33290,33676,45973,33289,33678,33674,33426,33675,33428,9667,18554,4
47237,8,33290,35916,54202,33289,33430,58605,33283,36087,33285,9001,18555,2
74544,8,33290,37014,66966,33431,33430,42390,33426,35335,33428,7489,18556,7
77260,8,33290,37662,68729,9,33930,37960,2,33927,34048,4093,18558,184
53181,8,33290,34131,53443,33431,33430,40235,33316,40171,33317,7489,18559,7
57104,8,33455,39855,62289,33431,34851,49032,33283,34572,33285,9001,18560,2
74371,8,33844,33787,34944,33345,33678,43480,33426,33853,33428,9667,18563,4
76037,8,33276,33822,74372,9,11,34581,2,3,4,8953,18564,751
58356,8,33290,35336,65403,33431,33291,34449,33426,33427,33428,7489,18567,7
33336,8,33313,33438,50055,33275,11,47662,2,3,4,9771,18568,14
37158,8,33290,34673,61481,33345,33604,48566,33316,34024,33317,9667,18569,4
62410,8,33290,34673,64513,33431,34539,33865,33316,34024,33317,7489,18571,7
33518,8,33290,34102,50265,9,33430,41656,33299,33601,33301,9667,18573,4
42518,8,34474,35228,65002,33431,35069,59977,33283,34471,33301,7489,18575,7
33336,8,33313,33307,68296,33275,11,35675,2,3,4,9771,18578,14
72244,8,33290,37014,74090,33289,33430,38001,33283,33323,33285,7489,18579,7
74544,8,34474,34472,64873,33326,33430,45509,33299,34471,33301,7489,18580,7
54433,8,33290,40901,51613,33431,33461,40578,33283,36150,33285,7489,18582,7
36535,34383,33290,35410,61045,33431,34780,49102,33283,34411,33285,9001,18584,2
59935,8,33290,54321,51474,33431,33291,36852,33283,33885,33285,7489,18586,7
46751,8,33904,33718,77755,33431,33968,37201,33426,34861,33523,11337,18588,1728
33336,8,33313,33438,44013,33275,11,53063,2,3,4,9771,18589,14
33691,8,33290,33840,68749,33431,33905,34362,33299,34471,33301,9001,18591,2
36240,36963,33844,33928,65492,33431,34780,42655,33283,33927,33285,9001,18593,2
75929,8,33290,35410,73642,33326,33423,50142,33283,33885,33285,9667,18594,4
53103,8,33290,42721,67569,33289,33291,44449,33416,33300,33285,7489,18595,7
54893,8,33290,34673,35347,33289,33430,47380,33316,34024,33317,9001,18596,2
60704,8,33290,34752,56228,33431,33291,50730,33339,36150,33285,7489,18598,7
70825,8,33290,34483,39368,9,33430,45529,33316,40171,33317,9667,18599,4
39463,8,33290,35260,50484,33431,34780,61673,33283,33358,33285,7489,18600,7
44464,44965,33290,39341,77279,9,33291,46504,33283,36494,33285,9001,18602,2
34532,8,33290,54321,68781,33431,33291,47378,33283,36963,33285,7489,18604,7
39482,8,33296,38398,61570,9,11,35226,2,33522,4,8724,18605,267
33518,8,33290,33866,59611,9,33430,68155,33299,33601,33301,2303,18606,19
74628,8,33290,36667,71851,33431,33362,39227,33339,35884,33341,9001,18607,2
33489,8,33313,33307,77740,33275,11,33630,2,3,4,9771,18608,14
72455,8,33290,39855,42981,33345,34851,40313,33283,33584,33285,9001,18610,2
67919,8,33290,36137,73017,33431,33291,41444,33283,33300,33285,9001,18612,2
51616,8,33904,34611,63052,33431,33423,34742,33426,35335,33428,9001,18613,2
39463,8,33290,38783,44013,33431,35276,46384,33283,36150,33285,7489,18615,7
33518,8,33290,40184,72539,9,33430,45293,33426,33458,33428,9667,18617,4
77212,8,33388,34480,41125,33431,33362,38253,33316,34256,33317,9667,18620,4
58185,36172,34913,33477,44047,33431,33461,39050,33416,40171,33418,7489,18622,7
58119,8,33408,33769,63010,9,33370,44451,2,33365,4,9001,18624,2
36020,8,33290,35374,55562,9,37228,33535,33426,35335,33428,9001,18626,2
60235,8,33290,33477,57746,33431,33430,59103,33416,33529,33418,7489,18627,7
55829,8,33290,33769,42843,33431,33291,35668,2,33768,4,9001,18630,2
41073,44965,33290,39341,38168,9,33291,35794,33283,36494,33285,9001,18631,2
33336,8,33313,33273,77211,33275,11,62722,2,3,4,9771,18632,14
60934,8,34474,34752,37047,9,33604,55283,33299,34397,33301,7489,18633,7
56530,33751,34210,35972,53808,33431,33461,45093,33416,33529,33418,7489,18634,7
39507,8,33290,33302,69252,9,33604,33926,33426,34566,33428,7489,18635,7
41752,8,33290,33866,49920,33345,33595,52295,33299,34471,33301,7489,18636,7
46399,8,37028,34662,41518,33431,33291,59595,33283,33284,33285,9001,18639,2
33336,8,33313,33279,58725,33345,11,59977,2,35962,33341,9001,18641,2
33518,8,33290,35374,60583,9,33430,38221,33299,33601,33428,2303,18643,19
75416,8,33290,33477,52294,33431,33430,59031,33316,34397,33317,9667,18645,4
55210,8,33290,34611,59325,33431,34851,46521,2,40641,4,7489,18648,7
40049,8,33290,54321,37326,33431,33291,34119,33339,35884,33285,7489,18649,7
69830,8,34474,34472,36512,33431,34242,46615,33339,34207,33341,9001,18650,2
46399,40171,33290,33667,69926,9,33291,45821,33283,33284,33285,9001,18655,2
69830,8,33290,34483,48806,33431,33423,49552,33283,34979,33285,9001,18658,2
62011,8,33369,33602,50029,33289,33657,40307,2,33365,4,9001,18660,2
33518,8,33290,33840,54313,9,33430,39678,33299,33601,33428,2303,18663,19
33947,8,33290,34483,77637,33431,33430,43483,33316,34024,33317,9667,18665,4
33691,8,33290,33866,69864,9,33430,38954,33299,34471,33301,9001,18667,2
33518,37369,33617,33690,62660,33431,33430,36208,33416,33621,33418,7489,18668,7
33336,8,33313,33279,66728,33275,11,52849,2,3,4,9771,18671,14
60934,8,34474,34472,63464,33431,33595,33850,33299,34471,33301,7489,18672,7
49805,8,33290,34472,71925,33345,33461,38133,33339,34397,33341,9001,18675,2
50064,8,33290,38008,75136,33431,33291,42390,33283,33584,33285,7489,18679,7
53576,8,33290,33286,52578,33431,33291,37531,33283,36150,33285,7489,18680,7
43865,8,33290,34673,53723,9,34539,43770,33283,33427,33285,9667,18682,4
36521,44965,33290,39341,43089,9,33291,39340,33283,36494,33285,9001,18685,2
65316,8,33290,36151,70262,33431,33291,33452,33283,33323,33285,9001,18690,2
47394,8,33290,54321,75177,33431,33430,33741,33283,36963,33285,9001,18693,2
60704,8,33290,34752,70307,33431,33604,58605,33299,34471,33301,9001,18694,2
46965,8,33313,33438,60517,33345,34577,41243,33283,33975,33285,9001,18696,2
35931,44965,33290,39855,64467,9,34851,42804,33283,36494,33285,9001,18697,2
50028,8,33290,34673,75796,33345,33430,44111,33316,34024,33317,9001,18698,2
36214,8,33290,54321,72396,33431,33430,73251,33416,33529,33418,7489,18699,7
66729,8,33455,34556,61444,33345,33423,39903,33339,33427,33341,9667,18701,4
56648,8,33290,33775,58118,33431,33430,36852,33283,33584,33285,7489,18704,7
33622,8,33290,33302,64100,33431,33604,51500,33357,42620,33359,7489,18707,7
46399,8,33904,33769,73320,33289,33291,49392,2,33300,4,9001,18708,2
44851,8,33346,45499,48968,33431,33430,38500,33339,34471,33341,9001,18709,2
48512,45511,33290,33302,77659,9,33430,45299,33357,34566,33359,9001,18711,2
61373,8,33290,35926,50645,33431,33604,49058,33357,33358,33341,7489,18714,7
48451,8,33290,34102,63543,9,33430,56987,33426,33675,33428,9771,18725,14
57974,8,33290,47909,53392,33431,33430,34357,33316,40171,33317,7489,18726,7
44580,8,33290,37014,39950,33431,33430,75565,33316,33385,33317,9667,18729,4
40963,8,33290,35629,51326,33431,33430,41439,33316,34024,33317,9612,18730,1496
55210,8,33290,39855,43211,9,33678,38854,33283,40641,33428,7489,18737,7
35165,8,33290,42102,39724,33431,33678,36523,33283,33323,4,9667,18739,4
67403,8,33313,39855,52862,33326,34851,35065,33426,40641,33428,7489,18740,7
33336,8,33313,33438,53598,33275,11,48411,2,3,4,9771,18741,14
36339,8,33313,34917,50440,33326,33657,37867,2,36118,4,5783,18743,877
33336,8,33313,33279,76175,33275,11,33463,2,3,4,9771,18744,14
36393,8,33290,33787,38939,33289,33291,56325,33283,33885,33285,9667,18745,4
33336,8,33313,33438,65590,33275,11,36335,2,3,4,9771,18746,14
39352,8,33290,39855,71853,9,34851,38127,33283,34572,33285,7489,18749,7
7,8,33276,33279,50490,33275,11,53063,2,3,4,9771,18751,14
41577,44858,33290,36151,41699,33431,33291,36149,33283,36150,33285,9001,18752,2
33336,8,33313,33438,74436,33275,11,35065,2,3,4,9771,18754,14
38949,8,34474,34472,78170,33431,33362,46496,33426,34471,33428,7489,18756,7
63013,8,33290,36151,75460,33431,33291,49007,33283,36963,33285,7489,18757,7
41752,8,33290,38458,75720,33431,34577,38974,33299,34471,33301,7489,18762,7
55829,8,33290,36137,44989,33289,33739,33995,2,33300,33285,9001,18763,2
69830,8,33290,33775,66934,33431,33430,49007,33283,33323,33285,9667,18764,4
56207,8,33290,40011,65224,33289,33291,40573,33283,33300,33285,9001,18765,2
35682,33538,33290,33667,41975,33431,34851,56980,33283,34572,33285,7489,18767,7
67399,8,33904,34063,64760,33431,600,38631,2,33365,4,9667,18770,4
45748,35227,33290,34985,68584,33345,34851,35409,33283,33584,33285,7489,18771,7
34496,8,33290,33497,70918,9,33461,41567,33283,33447,33285,9667,18772,4
36877,35217,35218,36928,55165,33326,33526,42097,33299,35215,33301,9803,18773,23
35243,8,34474,34472,59873,33431,33604,45905,33299,34471,33301,7489,18774,7
44580,33288,33290,39855,42451,33431,34851,44907,33283,40641,33285,9001,18775,2
63494,8,33290,33360,69602,33326,33423,37252,33357,33358,33359,7489,18776,7
50462,8,33290,36964,69729,33431,33461,48223,33339,36963,33341,7489,18778,7
7,8,33313,33438,50490,33275,11,59103,2,3,4,9771,18780,14
36380,8,33290,53222,44391,9,33450,40876,33316,33365,4,4414,18781,994
37080,8,33290,36137,57676,33289,33291,46496,33283,33300,33285,7489,18782,7
36906,8,33290,34611,66957,33289,11,34449,2,3,4,10005,18783,1529
33336,8,33313,33438,74207,33275,11,35808,2,3,4,9771,18784,14
